#frame-timestamp,tcp-ack-rtt,tcp-stream-id,retransmission,ip-dst
1616990713.672030243,0.000546176,0,,192.168.225.21
1616990713.672865432,0.000383470,0,,192.168.225.21
1616990713.673472775,0.000294993,0,,192.168.225.21
1616990713.674308467,0.000460725,0,,192.168.225.21
1616990713.684279189,0.000556281,0,,192.168.225.21
1616990713.694337169,0.000575029,0,,192.168.225.21
1616990713.704501018,0.000600773,0,,192.168.225.21
1616990713.714698335,0.000675816,0,,192.168.225.21
1616990713.724917698,0.000791711,0,,192.168.225.21
1616990713.735095160,0.000782042,0,,192.168.225.21
1616990713.745206525,0.000733947,0,,192.168.225.21
1616990713.755455049,0.000760600,0,,192.168.225.21
1616990713.765772560,0.000860518,0,,192.168.225.21
1616990713.775953503,0.000782700,0,,192.168.225.21
1616990713.786187998,0.000791539,0,,192.168.225.21
1616990713.796428780,0.000788906,0,,192.168.225.21
1616990713.806561627,0.000717093,0,,192.168.225.21
1616990713.816819372,0.000795339,0,,192.168.225.21
1616990713.826971062,0.000775399,0,,192.168.225.21
1616990713.837228956,0.000801563,0,,192.168.225.21
1616990713.847369974,0.000762339,0,,192.168.225.21
1616990713.857668990,0.000850807,0,,192.168.225.21
1616990713.867794311,0.000746747,0,,192.168.225.21
1616990713.878041992,0.000764553,0,,192.168.225.21
1616990713.888291054,0.000794855,0,,192.168.225.21
1616990713.898501371,0.000781102,0,,192.168.225.21
1616990713.908729720,0.000766049,0,,192.168.225.21
1616990713.918996234,0.000785976,0,,192.168.225.21
1616990713.929270502,0.000808240,0,,192.168.225.21
1616990713.939354927,0.000747452,0,,192.168.225.21
1616990713.949642149,0.000791639,0,,192.168.225.21
1616990713.959757776,0.000794741,0,,192.168.225.21
1616990713.969819077,0.000758045,0,,192.168.225.21
1616990713.979834187,0.000710601,0,,192.168.225.21
1616990713.990186516,0.000810697,0,,192.168.225.21
1616990714.000351219,0.000753619,0,,192.168.225.21
1616990714.010616504,0.000776844,0,,192.168.225.21
1616990714.020900677,0.000857454,0,,192.168.225.21
1616990714.031046785,0.000770993,0,,192.168.225.21
1616990714.041253691,0.000746000,0,,192.168.225.21
1616990714.051418991,0.000757753,0,,192.168.225.21
1616990714.061609277,0.000784879,0,,192.168.225.21
1616990714.071859248,0.000794988,0,,192.168.225.21
1616990714.082094952,0.000787832,0,,192.168.225.21
1616990714.092294394,0.000781286,0,,192.168.225.21
1616990714.102522769,0.000750770,0,,192.168.225.21
1616990714.112604004,0.000684642,0,,192.168.225.21
1616990714.122899657,0.000768037,0,,192.168.225.21
1616990714.133095145,0.000734388,0,,192.168.225.21
1616990714.143293838,0.000761637,0,,192.168.225.21
1616990714.153565592,0.000781771,0,,192.168.225.21
1616990714.163730013,0.000795093,0,,192.168.225.21
1616990714.173939832,0.000776420,0,,192.168.225.21
1616990714.184227409,0.000815985,0,,192.168.225.21
1616990714.194359921,0.000737508,0,,192.168.225.21
1616990714.204629801,0.000789356,0,,192.168.225.21
1616990714.214808875,0.000769522,0,,192.168.225.21
1616990714.225085396,0.000765102,0,,192.168.225.21
1616990714.235313673,0.000795915,0,,192.168.225.21
1616990714.245572105,0.000822172,0,,192.168.225.21
1616990714.255642725,0.000723995,0,,192.168.225.21
1616990714.265949651,0.000796652,0,,192.168.225.21
1616990714.276181554,0.000782722,0,,192.168.225.21
1616990714.286432432,0.000806435,0,,192.168.225.21
