#frame-timestamp,tcp-ack-rtt,tcp-stream-id,retransmission,ip-dst
1616942703.664797567,0.000645933,0,,192.168.225.21
1616942703.665769280,0.000474760,0,,192.168.225.21
1616942703.666346210,0.000326026,0,,192.168.225.21
1616942703.667183516,0.000484143,0,,192.168.225.21
1616942703.677117491,0.000570191,0,,192.168.225.21
1616942703.687155208,0.000551466,0,,192.168.225.21
1616942703.697436119,0.000765268,0,,192.168.225.21
1616942703.707651463,0.000754874,0,,192.168.225.21
1616942703.717929078,0.000863867,0,,192.168.225.21
1616942703.728096590,0.000807619,0,,192.168.225.21
1616942703.738449591,0.000897860,0,,192.168.225.21
1616942703.748486170,0.000743861,0,,192.168.225.21
1616942703.758721811,0.000760351,0,,192.168.225.21
1616942703.769115530,0.000870578,0,,192.168.225.21
1616942703.779034339,0.000742332,0,,192.168.225.21
1616942703.789210211,0.000772387,0,,192.168.225.21
1616942703.799424510,0.000766918,0,,192.168.225.21
1616942703.809693625,0.000810114,0,,192.168.225.21
1616942703.819898119,0.000794069,0,,192.168.225.21
1616942703.830190947,0.000852501,0,,192.168.225.21
1616942703.840376161,0.000811916,0,,192.168.225.21
1616942703.850572540,0.000817924,0,,192.168.225.21
1616942703.860702852,0.000729948,0,,192.168.225.21
1616942703.870760450,0.000636177,0,,192.168.225.21
1616942703.880943797,0.000759361,0,,192.168.225.21
1616942703.891087595,0.000723469,0,,192.168.225.21
1616942703.901250469,0.000798974,0,,192.168.225.21
1616942703.911460117,0.000761056,0,,192.168.225.21
1616942703.921708373,0.000862931,0,,192.168.225.21
1616942703.931882974,0.000798963,0,,192.168.225.21
1616942703.942095249,0.000807679,0,,192.168.225.21
1616942703.952174882,0.000708436,0,,192.168.225.21
1616942703.962252201,0.000679411,0,,192.168.225.21
1616942703.972427043,0.000695610,0,,192.168.225.21
1616942703.982578589,0.000814079,0,,192.168.225.21
1616942703.992720413,0.000792148,0,,192.168.225.21
1616942704.002932320,0.000760832,0,,192.168.225.21
1616942704.013173833,0.000783716,0,,192.168.225.21
1616942704.023364593,0.000747416,0,,192.168.225.21
1616942704.033727646,0.000863207,0,,192.168.225.21
1616942704.043930285,0.000828028,0,,192.168.225.21
1616942704.054182747,0.000841138,0,,192.168.225.21
1616942704.064377118,0.000861760,0,,192.168.225.21
1616942704.074589549,0.000850815,0,,192.168.225.21
1616942704.084700195,0.000737039,0,,192.168.225.21
1616942704.095024881,0.000801029,0,,192.168.225.21
1616942704.105235292,0.000810212,0,,192.168.225.21
1616942704.115349611,0.000756710,0,,192.168.225.21
1616942704.125606921,0.000791707,0,,192.168.225.21
1616942704.135906501,0.000866637,0,,192.168.225.21
1616942704.146103797,0.000831694,0,,192.168.225.21
1616942704.156340064,0.000822582,0,,192.168.225.21
1616942704.166627080,0.000851865,0,,192.168.225.21
1616942704.176791567,0.000813673,0,,192.168.225.21
1616942704.186917354,0.000743048,0,,192.168.225.21
1616942704.197111711,0.000757934,0,,192.168.225.21
1616942704.207360664,0.000829611,0,,192.168.225.21
1616942704.217624007,0.000855813,0,,192.168.225.21
1616942704.227724158,0.000835494,0,,192.168.225.21
1616942704.237889850,0.000765581,0,,192.168.225.21
1616942704.248097412,0.000829209,0,,192.168.225.21
