#frame-timestamp,tcp-ack-rtt,tcp-stream-id,retransmission,ip-dst
1616971509.668289602,0.000623982,1,,192.168.225.21
1616971509.669103516,0.000401512,1,,192.168.225.21
1616971509.669671898,0.000307053,1,,192.168.225.21
1616971509.670476467,0.000453560,1,,192.168.225.21
1616971509.680518492,0.000610641,1,,192.168.225.21
1616971509.690541426,0.000551605,1,,192.168.225.21
1616971509.700720085,0.000594358,1,,192.168.225.21
1616971509.711057725,0.000831183,1,,192.168.225.21
1616971509.721186880,0.000736218,1,,192.168.225.21
1616971509.731482722,0.000724776,1,,192.168.225.21
1616971509.741548796,0.000730878,1,,192.168.225.21
1616971509.751709457,0.000748752,1,,192.168.225.21
1616971509.761943370,0.000744706,1,,192.168.225.21
1616971509.772166993,0.000767745,1,,192.168.225.21
1616971509.782327370,0.000757471,1,,192.168.225.21
1616971509.792525006,0.000763777,1,,192.168.225.21
1616971509.802723127,0.000738222,1,,192.168.225.21
1616971509.812966756,0.000759566,1,,192.168.225.21
1616971509.823224811,0.000791432,1,,192.168.225.21
1616971509.833299683,0.000696955,1,,192.168.225.21
1616971509.843458411,0.000755269,1,,192.168.225.21
1616971509.853748991,0.000824639,1,,192.168.225.21
1616971509.863937787,0.000764255,1,,192.168.225.21
1616971509.874000416,0.000702467,1,,192.168.225.21
1616971509.884283116,0.000771324,1,,192.168.225.21
1616971509.894442124,0.000804447,1,,192.168.225.21
1616971509.904555456,0.000723302,1,,192.168.225.21
1616971509.914755585,0.000727462,1,,192.168.225.21
1616971509.924894522,0.000730642,1,,192.168.225.21
1616971509.935032346,0.000766355,1,,192.168.225.21
1616971509.945095473,0.000709916,1,,192.168.225.21
1616971509.955230687,0.000710732,1,,192.168.225.21
1616971509.965357785,0.000659157,1,,192.168.225.21
1616971509.975580791,0.000775405,1,,192.168.225.21
1616971509.985747850,0.000743776,1,,192.168.225.21
1616971509.995860409,0.000744382,1,,192.168.225.21
1616971510.005988617,0.000747768,1,,192.168.225.21
1616971510.016104989,0.000639708,1,,192.168.225.21
1616971510.026296060,0.000700370,1,,192.168.225.21
1616971510.036407410,0.000634575,1,,192.168.225.21
1616971510.046491774,0.000629027,1,,192.168.225.21
1616971510.056599318,0.000688754,1,,192.168.225.21
1616971510.066711204,0.000620990,1,,192.168.225.21
1616971510.076865523,0.000684493,1,,192.168.225.21
1616971510.086980391,0.000690197,1,,192.168.225.21
1616971510.097088764,0.000691797,1,,192.168.225.21
1616971510.107295721,0.000723684,1,,192.168.225.21
1616971510.117466380,0.000733483,1,,192.168.225.21
1616971510.127509810,0.000674595,1,,192.168.225.21
1616971510.137764995,0.000783275,1,,192.168.225.21
1616971510.147857611,0.000785839,1,,192.168.225.21
1616971510.158082232,0.000880796,1,,192.168.225.21
1616971510.168041810,0.000704548,1,,192.168.225.21
1616971510.178177772,0.000755842,1,,192.168.225.21
1616971510.188335571,0.000788182,1,,192.168.225.21
1616971510.198496548,0.000778536,1,,192.168.225.21
1616971510.208793882,0.000815720,1,,192.168.225.21
1616971510.218936117,0.000780673,1,,192.168.225.21
1616971510.229198763,0.000809402,1,,192.168.225.21
1616971510.239211324,0.000678662,1,,192.168.225.21
1616971510.249245817,0.000668120,1,,192.168.225.21
1616971510.259355156,0.000751454,1,,192.168.225.21
1616971510.269457619,0.000643196,1,,192.168.225.21
1616971510.279553472,0.000673693,1,,192.168.225.21
1616971510.289874866,0.000738953,1,,192.168.225.21
1616971510.299969070,0.000707406,1,,192.168.225.21
1616971510.310108384,0.000702730,1,,192.168.225.21
1616971510.320302617,0.000738210,1,,192.168.225.21
1616971510.330343642,0.000690108,1,,192.168.225.21
1616971510.340469793,0.000738982,1,,192.168.225.21
1616971510.350669676,0.000733507,1,,192.168.225.21
1616971510.360868598,0.000794072,1,,192.168.225.21
1616971510.371007070,0.000715030,1,,192.168.225.21
1616971510.381273645,0.000819158,1,,192.168.225.21
1616971510.391378361,0.000776202,1,,192.168.225.21
1616971510.401615899,0.000784987,1,,192.168.225.21
1616971510.411762767,0.000783029,1,,192.168.225.21
1616971510.421874502,0.000871998,1,,192.168.225.21
1616971510.431991108,0.000753562,1,,192.168.225.21
1616971510.442262789,0.000815368,1,,192.168.225.21
1616971510.452388812,0.000734900,1,,192.168.225.21
1616971510.462771010,0.000883070,1,,192.168.225.21
1616971510.472940423,0.000827380,1,,192.168.225.21
1616971510.483197464,0.000928756,1,,192.168.225.21
1616971510.493381669,0.000923905,1,,192.168.225.21
1616971510.503479899,0.000805306,1,,192.168.225.21
1616971510.513759200,0.000872671,1,,192.168.225.21
1616971510.523870345,0.000815179,1,,192.168.225.21
1616971510.534113270,0.000808547,1,,192.168.225.21
1616971510.544303404,0.000771702,1,,192.168.225.21
1616971510.554585202,0.000809612,1,,192.168.225.21
1616971510.564755779,0.000761224,1,,192.168.225.21
1616971510.574988102,0.000766278,1,,192.168.225.21
1616971510.585297414,0.000827637,1,,192.168.225.21
1616971510.595346936,0.000735488,1,,192.168.225.21
1616971510.605601026,0.000814367,1,,192.168.225.21
1616971510.615828631,0.000805845,1,,192.168.225.21
1616971510.626081638,0.000835131,1,,192.168.225.21
1616971510.636250799,0.000787426,1,,192.168.225.21
1616971510.646545790,0.000833692,1,,192.168.225.21
1616971510.656712910,0.000804534,1,,192.168.225.21
1616971510.666934554,0.000804956,1,,192.168.225.21
1616971510.677141834,0.000794643,1,,192.168.225.21
1616971510.687289407,0.000806953,1,,192.168.225.21
1616971510.697395579,0.000774989,1,,192.168.225.21
1616971510.707636667,0.000814835,1,,192.168.225.21
1616971510.717813943,0.000876802,1,,192.168.225.21
1616971510.727978291,0.000783154,1,,192.168.225.21
1616971510.738131783,0.000796325,1,,192.168.225.21
1616971510.748326776,0.000803498,1,,192.168.225.21
