#frame-timestamp,tcp-ack-rtt,tcp-stream-id,retransmission,ip-dst
1616947504.664959759,0.000578145,0,,192.168.225.21
1616947504.665626308,0.000353854,0,,192.168.225.21
1616947504.666280342,0.000303905,0,,192.168.225.21
1616947504.666992364,0.000440620,0,,192.168.225.21
1616947504.677105756,0.000590524,0,,192.168.225.21
1616947504.687267548,0.000543422,0,,192.168.225.21
1616947504.697565178,0.000763483,0,,192.168.225.21
1616947504.707696243,0.000676490,0,,192.168.225.21
1616947504.717857834,0.000702518,0,,192.168.225.21
1616947504.728083442,0.000706168,0,,192.168.225.21
1616947504.738368903,0.000785605,0,,192.168.225.21
1616947504.748601848,0.000829351,0,,192.168.225.21
1616947504.758655971,0.000715190,0,,192.168.225.21
1616947504.768907727,0.000733284,0,,192.168.225.21
1616947504.779060913,0.000766884,0,,192.168.225.21
1616947504.789220955,0.000728346,0,,192.168.225.21
1616947504.799405705,0.000771931,0,,192.168.225.21
1616947504.809610505,0.000751883,0,,192.168.225.21
1616947504.819847725,0.000749449,0,,192.168.225.21
1616947504.830022580,0.000693257,0,,192.168.225.21
1616947504.840247795,0.000747052,0,,192.168.225.21
1616947504.850448540,0.000707666,0,,192.168.225.21
1616947504.860788895,0.000852013,0,,192.168.225.21
1616947504.871010989,0.000748879,0,,192.168.225.21
1616947504.881342920,0.000861387,0,,192.168.225.21
1616947504.891472415,0.000752485,0,,192.168.225.21
1616947504.901575936,0.000616447,0,,192.168.225.21
1616947504.911685911,0.000658625,0,,192.168.225.21
1616947504.921959112,0.000691043,0,,192.168.225.21
1616947504.932203660,0.000713189,0,,192.168.225.21
1616947504.942429545,0.000701120,0,,192.168.225.21
1616947504.952563631,0.000692640,0,,192.168.225.21
1616947504.962903952,0.000785561,0,,192.168.225.21
1616947504.973016024,0.000677858,0,,192.168.225.21
1616947504.983272630,0.000765729,0,,192.168.225.21
1616947504.993428793,0.000675382,0,,192.168.225.21
1616947505.003450979,0.000660251,0,,192.168.225.21
1616947505.013735479,0.000763574,0,,192.168.225.21
1616947505.023840179,0.000614430,0,,192.168.225.21
1616947505.034028888,0.000690049,0,,192.168.225.21
1616947505.044239106,0.000704757,0,,192.168.225.21
1616947505.054454253,0.000698447,0,,192.168.225.21
1616947505.064549451,0.000639547,0,,192.168.225.21
1616947505.074728938,0.000731843,0,,192.168.225.21
1616947505.084939981,0.000730216,0,,192.168.225.21
1616947505.095192931,0.000757952,0,,192.168.225.21
1616947505.105439758,0.000750935,0,,192.168.225.21
1616947505.115512490,0.000680738,0,,192.168.225.21
1616947505.125829339,0.000756549,0,,192.168.225.21
1616947505.136047359,0.000741951,0,,192.168.225.21
1616947505.146216930,0.000746177,0,,192.168.225.21
1616947505.156388217,0.000763651,0,,192.168.225.21
1616947505.166578561,0.000734090,0,,192.168.225.21
1616947505.176829900,0.000742047,0,,192.168.225.21
1616947505.187073238,0.000747152,0,,192.168.225.21
1616947505.197241760,0.000730933,0,,192.168.225.21
1616947505.207438275,0.000696735,0,,192.168.225.21
1616947505.217645077,0.000737829,0,,192.168.225.21
1616947505.227830759,0.000690647,0,,192.168.225.21
1616947505.238045175,0.000689594,0,,192.168.225.21
1616947505.248285454,0.000705468,0,,192.168.225.21
1616947505.258461148,0.000648324,0,,192.168.225.21
1616947505.268768163,0.000750487,0,,192.168.225.21
1616947505.279025609,0.000782345,0,,192.168.225.21
1616947505.289227852,0.000788332,0,,192.168.225.21
1616947505.299387248,0.000759011,0,,192.168.225.21
1616947505.309530898,0.000727062,0,,192.168.225.21
1616947505.319669759,0.000754233,0,,192.168.225.21
1616947505.329887338,0.000804318,0,,192.168.225.21
1616947505.339937489,0.000672744,0,,192.168.225.21
1616947505.350104445,0.000766527,0,,192.168.225.21
1616947505.360101530,0.000694493,0,,192.168.225.21
1616947505.370216408,0.000684383,0,,192.168.225.21
1616947505.380430099,0.000790059,0,,192.168.225.21
1616947505.390609772,0.000767916,0,,192.168.225.21
1616947505.400659970,0.000670199,0,,192.168.225.21
1616947505.410786874,0.000733187,0,,192.168.225.21
1616947505.420837602,0.000661258,0,,192.168.225.21
1616947505.430934781,0.000661057,0,,192.168.225.21
1616947505.441159973,0.000722552,0,,192.168.225.21
1616947505.451290549,0.000745804,0,,192.168.225.21
1616947505.461549329,0.000769546,0,,192.168.225.21
1616947505.471692845,0.000758904,0,,192.168.225.21
1616947505.481892441,0.000783459,0,,192.168.225.21
1616947505.492045160,0.000751142,0,,192.168.225.21
1616947505.502254575,0.000786701,0,,192.168.225.21
1616947505.512539811,0.000853647,0,,192.168.225.21
1616947505.522776913,0.000859063,0,,192.168.225.21
1616947505.532860909,0.000742749,0,,192.168.225.21
1616947505.543052378,0.000780081,0,,192.168.225.21
1616947505.553242218,0.000756370,0,,192.168.225.21
1616947505.563407226,0.000776655,0,,192.168.225.21
1616947505.573579403,0.000815906,0,,192.168.225.21
1616947505.583746022,0.000813886,0,,192.168.225.21
1616947505.594006195,0.000855495,0,,192.168.225.21
1616947505.604216975,0.000810246,0,,192.168.225.21
1616947505.614467454,0.000872200,0,,192.168.225.21
1616947505.624631374,0.000813889,0,,192.168.225.21
1616947505.634932714,0.000846766,0,,192.168.225.21
1616947505.645180869,0.000904399,0,,192.168.225.21
1616947505.655398345,0.000904039,0,,192.168.225.21
1616947505.665641437,0.000907806,0,,192.168.225.21
1616947505.675785259,0.000841418,0,,192.168.225.21
1616947505.686075139,0.000899180,0,,192.168.225.21
1616947505.696258071,0.000842815,0,,192.168.225.21
1616947505.706523307,0.000849516,0,,192.168.225.21
1616947505.716622070,0.000763980,0,,192.168.225.21
1616947505.726907951,0.000791315,0,,192.168.225.21
1616947505.737177919,0.000867300,0,,192.168.225.21
1616947505.747358991,0.000807459,0,,192.168.225.21
1616947505.757700129,0.000931441,0,,192.168.225.21
1616947505.767921200,0.000894190,0,,192.168.225.21
1616947505.778130145,0.000947758,0,,192.168.225.21
1616947505.788226064,0.000857222,0,,192.168.225.21
1616947505.798409468,0.000921330,0,,192.168.225.21
1616947505.808546188,0.000926296,0,,192.168.225.21
1616947505.818743118,0.000965181,0,,192.168.225.21
1616947505.828875506,0.000878738,0,,192.168.225.21
1616947505.839027949,0.000860917,0,,192.168.225.21
1616947505.849246782,0.000809658,0,,192.168.225.21
1616947505.859432315,0.000919417,0,,192.168.225.21
1616947505.869678358,0.000917952,0,,192.168.225.21
1616947505.879692201,0.000803817,0,,192.168.225.21
1616947505.889952194,0.000853751,0,,192.168.225.21
1616947505.900010055,0.000747607,0,,192.168.225.21
1616947505.910267707,0.000766210,0,,192.168.225.21
1616947505.920648815,0.000889860,0,,192.168.225.21
1616947505.930839999,0.000891110,0,,192.168.225.21
1616947505.941016005,0.000830269,0,,192.168.225.21
1616947505.951246777,0.000865988,0,,192.168.225.21
1616947505.961330676,0.000733795,0,,192.168.225.21
1616947505.971431332,0.000715812,0,,192.168.225.21
1616947505.981500444,0.000745961,0,,192.168.225.21
1616947505.991701780,0.000724364,0,,192.168.225.21
1616947506.001985228,0.000793825,0,,192.168.225.21
1616947506.012062704,0.000648370,0,,192.168.225.21
1616947506.022138733,0.000653782,0,,192.168.225.21
1616947506.032325140,0.000739397,0,,192.168.225.21
1616947506.042501607,0.000720013,0,,192.168.225.21
1616947506.052738354,0.000802354,0,,192.168.225.21
1616947506.062977470,0.000797973,0,,192.168.225.21
1616947506.073236338,0.000799218,0,,192.168.225.21
1616947506.083352379,0.000761847,0,,192.168.225.21
1616947506.093568275,0.000799733,0,,192.168.225.21
1616947506.103744117,0.000742613,0,,192.168.225.21
1616947506.113796383,0.000589694,0,,192.168.225.21
1616947506.123981461,0.000747220,0,,192.168.225.21
1616947506.134196819,0.000746643,0,,192.168.225.21
1616947506.144408557,0.000773982,0,,192.168.225.21
1616947506.154508410,0.000654840,0,,192.168.225.21
1616947506.164618211,0.000708705,0,,192.168.225.21
1616947506.174699397,0.000675968,0,,192.168.225.21
1616947506.185004161,0.000799184,0,,192.168.225.21
1616947506.195224577,0.000838515,0,,192.168.225.21
1616947506.205335608,0.000733873,0,,192.168.225.21
1616947506.215591571,0.000762146,0,,192.168.225.21
1616947506.225788602,0.000816824,0,,192.168.225.21
1616947506.235911876,0.000721756,0,,192.168.225.21
1616947506.246070789,0.000746388,0,,192.168.225.21
1616947506.256406364,0.000855219,0,,192.168.225.21
1616947506.266521137,0.000749187,0,,192.168.225.21
1616947506.276750908,0.000734506,0,,192.168.225.21
1616947506.287113299,0.000841151,0,,192.168.225.21
1616947506.297307944,0.000810079,0,,192.168.225.21
1616947506.307448177,0.000717281,0,,192.168.225.21
1616947506.317759073,0.000792608,0,,192.168.225.21
1616947506.327947246,0.000769253,0,,192.168.225.21
1616947506.338147784,0.000746426,0,,192.168.225.21
1616947506.348479605,0.000815464,0,,192.168.225.21
1616947506.358621591,0.000774822,0,,192.168.225.21
1616947506.368902755,0.000813482,0,,192.168.225.21
