#frame-timestamp,tcp-ack-rtt,tcp-stream-id,retransmission,ip-dst
1616981111.670348243,0.000567614,0,,192.168.225.21
1616981111.671243506,0.000394481,0,,192.168.225.21
1616981111.671860226,0.000315078,0,,192.168.225.21
1616981111.672741522,0.000489166,0,,192.168.225.21
1616981111.682647008,0.000607323,0,,192.168.225.21
1616981111.692742128,0.000507305,0,,192.168.225.21
1616981111.703126068,0.000779496,0,,192.168.225.21
1616981111.713328247,0.000810833,0,,192.168.225.21
1616981111.723415661,0.000773434,0,,192.168.225.21
1616981111.733611805,0.000795669,0,,192.168.225.21
1616981111.743708866,0.000715411,0,,192.168.225.21
1616981111.753897898,0.000796777,0,,192.168.225.21
1616981111.763977579,0.000749221,0,,192.168.225.21
1616981111.774284312,0.000800397,0,,192.168.225.21
1616981111.784526584,0.000833689,0,,192.168.225.21
1616981111.794597794,0.000765862,0,,192.168.225.21
1616981111.804939315,0.000922641,0,,192.168.225.21
1616981111.815150275,0.000929087,0,,192.168.225.21
1616981111.825287408,0.000908950,0,,192.168.225.21
1616981111.835412576,0.000868778,0,,192.168.225.21
1616981111.845628385,0.000916170,0,,192.168.225.21
1616981111.855797760,0.000902231,0,,192.168.225.21
1616981111.865981648,0.000937069,0,,192.168.225.21
1616981111.876106939,0.000901761,0,,192.168.225.21
1616981111.886379430,0.000928283,0,,192.168.225.21
1616981111.896432335,0.000833221,0,,192.168.225.21
1616981111.906656206,0.000838866,0,,192.168.225.21
1616981111.916869017,0.000878404,0,,192.168.225.21
1616981111.927072858,0.000821778,0,,192.168.225.21
1616981111.937203131,0.000804667,0,,192.168.225.21
1616981111.947427328,0.000849376,0,,192.168.225.21
1616981111.957458053,0.000699387,0,,192.168.225.21
1616981111.967716903,0.000882355,0,,192.168.225.21
1616981111.977832452,0.000822005,0,,192.168.225.21
1616981111.987979181,0.000787914,0,,192.168.225.21
1616981111.998203857,0.000816306,0,,192.168.225.21
1616981112.008361789,0.000824875,0,,192.168.225.21
1616981112.018389747,0.000678594,0,,192.168.225.21
1616981112.028630031,0.000796929,0,,192.168.225.21
1616981112.038821858,0.000830047,0,,192.168.225.21
1616981112.049050596,0.000886209,0,,192.168.225.21
1616981112.059182938,0.000847568,0,,192.168.225.21
1616981112.069449521,0.000863649,0,,192.168.225.21
1616981112.079379933,0.000728001,0,,192.168.225.21
1616981112.089630871,0.000811268,0,,192.168.225.21
1616981112.099748369,0.000711077,0,,192.168.225.21
1616981112.109867007,0.000712298,0,,192.168.225.21
1616981112.119985906,0.000734609,0,,192.168.225.21
1616981112.130221369,0.000742287,0,,192.168.225.21
1616981112.140511870,0.000783543,0,,192.168.225.21
1616981112.150718761,0.000802450,0,,192.168.225.21
1616981112.160800172,0.000724838,0,,192.168.225.21
1616981112.171033095,0.000832733,0,,192.168.225.21
1616981112.181232325,0.000852635,0,,192.168.225.21
1616981112.191210625,0.000713570,0,,192.168.225.21
1616981112.201428579,0.000813920,0,,192.168.225.21
1616981112.211574826,0.000806651,0,,192.168.225.21
1616981112.221798461,0.000829788,0,,192.168.225.21
1616981112.231898761,0.000712229,0,,192.168.225.21
1616981112.242140620,0.000811034,0,,192.168.225.21
1616981112.252427990,0.000875009,0,,192.168.225.21
1616981112.262617750,0.000829432,0,,192.168.225.21
1616981112.272827577,0.000860316,0,,192.168.225.21
1616981112.283057286,0.000849086,0,,192.168.225.21
1616981112.293252276,0.000797882,0,,192.168.225.21
1616981112.303454536,0.000797747,0,,192.168.225.21
1616981112.313741284,0.000863587,0,,192.168.225.21
1616981112.323862173,0.000720535,0,,192.168.225.21
1616981112.334119065,0.000758675,0,,192.168.225.21
1616981112.344378568,0.000788990,0,,192.168.225.21
1616981112.354566713,0.000753323,0,,192.168.225.21
1616981112.364865007,0.000823615,0,,192.168.225.21
1616981112.375045904,0.000778215,0,,192.168.225.21
1616981112.385251427,0.000757945,0,,192.168.225.21
1616981112.395442869,0.000762823,0,,192.168.225.21
1616981112.405877559,0.000993513,0,,192.168.225.21
1616981112.415864043,0.000761077,0,,192.168.225.21
1616981112.426144557,0.000769708,0,,192.168.225.21
1616981112.436317604,0.000736601,0,,192.168.225.21
1616981112.446578053,0.000764915,0,,192.168.225.21
1616981112.456804307,0.000738937,0,,192.168.225.21
1616981112.467019292,0.000714586,0,,192.168.225.21
1616981112.477140502,0.000621638,0,,192.168.225.21
1616981112.487243045,0.000640325,0,,192.168.225.21
1616981112.497289370,0.000614793,0,,192.168.225.21
1616981112.507448249,0.000624507,0,,192.168.225.21
1616981112.517541524,0.000631398,0,,192.168.225.21
1616981112.527679606,0.000653498,0,,192.168.225.21
1616981112.537826447,0.000766915,0,,192.168.225.21
1616981112.547980614,0.000734768,0,,192.168.225.21
1616981112.557971480,0.000629225,0,,192.168.225.21
1616981112.568191503,0.000730916,0,,192.168.225.21
1616981112.578232772,0.000602874,0,,192.168.225.21
1616981112.588475870,0.000654522,0,,192.168.225.21
1616981112.598692260,0.000670287,0,,192.168.225.21
1616981112.608915041,0.000767621,0,,192.168.225.21
