#frame-timestamp,tcp-ack-rtt,tcp-stream-id,retransmission,ip-dst
1616952305.665974754,0.000630661,0,,192.168.225.21
1616952305.666630592,0.000372863,0,,192.168.225.21
1616952305.667240443,0.000301998,0,,192.168.225.21
1616952305.667933853,0.000446114,0,,192.168.225.21
1616952305.677931354,0.000533065,0,,192.168.225.21
1616952305.688145715,0.000566534,0,,192.168.225.21
1616952305.698527594,0.000715391,0,,192.168.225.21
1616952305.708724327,0.000694253,0,,192.168.225.21
1616952305.718957655,0.000702969,0,,192.168.225.21
1616952305.729212845,0.000787149,0,,192.168.225.21
1616952305.739326876,0.000751586,0,,192.168.225.21
1616952305.749532617,0.000746289,0,,192.168.225.21
1616952305.759725910,0.000747761,0,,192.168.225.21
1616952305.769938528,0.000740391,0,,192.168.225.21
1616952305.780109947,0.000741394,0,,192.168.225.21
1616952305.790408650,0.000801241,0,,192.168.225.21
1616952305.800612624,0.000751509,0,,192.168.225.21
1616952305.810988271,0.000962624,0,,192.168.225.21
1616952305.820920614,0.000754317,0,,192.168.225.21
1616952305.831116318,0.000779454,0,,192.168.225.21
1616952305.841331138,0.000811288,0,,192.168.225.21
1616952305.851420554,0.000742429,0,,192.168.225.21
1616952305.861594634,0.000753274,0,,192.168.225.21
1616952305.871844664,0.000796023,0,,192.168.225.21
1616952305.882095687,0.000802919,0,,192.168.225.21
1616952305.892244186,0.000862832,0,,192.168.225.21
1616952305.902362865,0.000761139,0,,192.168.225.21
1616952305.912462394,0.000759642,0,,192.168.225.21
1616952305.922688112,0.000806206,0,,192.168.225.21
1616952305.932804655,0.000809875,0,,192.168.225.21
1616952305.943024528,0.000842425,0,,192.168.225.21
1616952305.953144358,0.000806803,0,,192.168.225.21
1616952305.963127740,0.000699791,0,,192.168.225.21
1616952305.973261378,0.000792784,0,,192.168.225.21
1616952305.983346796,0.000759904,0,,192.168.225.21
1616952305.993478064,0.000733867,0,,192.168.225.21
1616952306.003607629,0.000697659,0,,192.168.225.21
1616952306.013630444,0.000567456,0,,192.168.225.21
1616952306.023999827,0.000746651,0,,192.168.225.21
1616952306.034073143,0.000751424,0,,192.168.225.21
1616952306.044233676,0.000744822,0,,192.168.225.21
1616952306.054405291,0.000753361,0,,192.168.225.21
1616952306.064694321,0.000816039,0,,192.168.225.21
1616952306.075002216,0.000918616,0,,192.168.225.21
1616952306.084940726,0.000738523,0,,192.168.225.21
1616952306.095025410,0.000729894,0,,192.168.225.21
1616952306.105202747,0.000740323,0,,192.168.225.21
1616952306.115167686,0.000626352,0,,192.168.225.21
1616952306.125479826,0.000802894,0,,192.168.225.21
1616952306.135606419,0.000724894,0,,192.168.225.21
1616952306.145795264,0.000710000,0,,192.168.225.21
1616952306.156025140,0.000722788,0,,192.168.225.21
1616952306.166233952,0.000696890,0,,192.168.225.21
1616952306.176480904,0.000723645,0,,192.168.225.21
1616952306.186748227,0.000739146,0,,192.168.225.21
