#frame-timestamp,tcp-ack-rtt,tcp-stream-id,retransmission,ip-dst
1616966708.668280293,0.000688889,0,,192.168.225.21
1616966708.669271785,0.000485102,0,,192.168.225.21
1616966708.669825495,0.000314109,0,,192.168.225.21
1616966708.670775784,0.000536265,0,,192.168.225.21
1616966708.680649379,0.000605159,0,,192.168.225.21
1616966708.690771301,0.000582879,0,,192.168.225.21
1616966708.701216759,0.000799966,0,,192.168.225.21
1616966708.711278474,0.000749457,0,,192.168.225.21
1616966708.721569967,0.000817723,0,,192.168.225.21
1616966708.731757014,0.000738595,0,,192.168.225.21
1616966708.742013757,0.000796758,0,,192.168.225.21
1616966708.752250864,0.000806785,0,,192.168.225.21
1616966708.762470031,0.000804739,0,,192.168.225.21
1616966708.772600409,0.000768124,0,,192.168.225.21
1616966708.782937230,0.000844294,0,,192.168.225.21
1616966708.793045543,0.000759751,0,,192.168.225.21
1616966708.803249245,0.000775572,0,,192.168.225.21
1616966708.813593531,0.000895147,0,,192.168.225.21
1616966708.823584964,0.000719276,0,,192.168.225.21
1616966708.833752054,0.000733550,0,,192.168.225.21
1616966708.844011274,0.000759863,0,,192.168.225.21
1616966708.854266827,0.000793434,0,,192.168.225.21
1616966708.864466565,0.000761599,0,,192.168.225.21
1616966708.874773555,0.000805810,0,,192.168.225.21
1616966708.884973627,0.000776419,0,,192.168.225.21
1616966708.895124273,0.000723779,0,,192.168.225.21
1616966708.905368459,0.000778698,0,,192.168.225.21
1616966708.915458057,0.000740085,0,,192.168.225.21
1616966708.925726244,0.000770550,0,,192.168.225.21
1616966708.935942400,0.000767257,0,,192.168.225.21
1616966708.946176443,0.000775734,0,,192.168.225.21
1616966708.956469943,0.000843148,0,,192.168.225.21
1616966708.966769391,0.000888259,0,,192.168.225.21
1616966708.976947014,0.000852561,0,,192.168.225.21
1616966708.987082833,0.000854926,0,,192.168.225.21
1616966708.997180702,0.000761017,0,,192.168.225.21
1616966709.007370452,0.000789049,0,,192.168.225.21
1616966709.017578716,0.000797302,0,,192.168.225.21
1616966709.028022974,0.001074401,0,,192.168.225.21
1616966709.037935576,0.000795765,0,,192.168.225.21
1616966709.048084474,0.000744207,0,,192.168.225.21
1616966709.058316305,0.000748489,0,,192.168.225.21
1616966709.068669125,0.000845154,0,,192.168.225.21
1616966709.078747230,0.000766839,0,,192.168.225.21
1616966709.088980524,0.000781821,0,,192.168.225.21
1616966709.099118042,0.000741770,0,,192.168.225.21
1616966709.109293747,0.000774771,0,,192.168.225.21
1616966709.119439461,0.000811816,0,,192.168.225.21
1616966709.129628606,0.000767028,0,,192.168.225.21
1616966709.139824115,0.000776156,0,,192.168.225.21
1616966709.149938938,0.000677625,0,,192.168.225.21
1616966709.160159587,0.000660249,0,,192.168.225.21
1616966709.170248682,0.000640233,0,,192.168.225.21
1616966709.180379306,0.000682012,0,,192.168.225.21
1616966709.190479619,0.000687036,0,,192.168.225.21
1616966709.200592649,0.000682712,0,,192.168.225.21
1616966709.210854446,0.000813469,0,,192.168.225.21
1616966709.221036990,0.000763062,0,,192.168.225.21
1616966709.231144945,0.000757235,0,,192.168.225.21
1616966709.241281628,0.000675565,0,,192.168.225.21
1616966709.251537353,0.000763106,0,,192.168.225.21
1616966709.261919542,0.000777338,0,,192.168.225.21
1616966709.272127961,0.000740552,0,,192.168.225.21
1616966709.282345847,0.000749378,0,,192.168.225.21
1616966709.292600422,0.000759321,0,,192.168.225.21
1616966709.302834684,0.000744874,0,,192.168.225.21
1616966709.312968923,0.000745056,0,,192.168.225.21
1616966709.323079333,0.000676048,0,,192.168.225.21
1616966709.333301620,0.000790463,0,,192.168.225.21
1616966709.343455100,0.000778608,0,,192.168.225.21
1616966709.353651109,0.000760921,0,,192.168.225.21
1616966709.363693353,0.000627750,0,,192.168.225.21
1616966709.373741204,0.000650222,0,,192.168.225.21
1616966709.383807999,0.000629530,0,,192.168.225.21
1616966709.393856394,0.000626195,0,,192.168.225.21
1616966709.404109658,0.000673128,0,,192.168.225.21
1616966709.414220493,0.000650990,0,,192.168.225.21
1616966709.424286571,0.000634427,0,,192.168.225.21
1616966709.434386189,0.000648941,0,,192.168.225.21
1616966709.444445091,0.000610817,0,,192.168.225.21
1616966709.454566139,0.000638982,0,,192.168.225.21
1616966709.464659268,0.000618267,0,,192.168.225.21
1616966709.474781374,0.000649000,0,,192.168.225.21
1616966709.484968383,0.000744907,0,,192.168.225.21
1616966709.495103480,0.000651976,0,,192.168.225.21
1616966709.505285853,0.000668127,0,,192.168.225.21
1616966709.515443409,0.000691774,0,,192.168.225.21
1616966709.525454576,0.000659185,0,,192.168.225.21
1616966709.535600846,0.000748587,0,,192.168.225.21
1616966709.545778354,0.000766651,0,,192.168.225.21
1616966709.555970290,0.000737817,0,,192.168.225.21
1616966709.566087256,0.000650197,0,,192.168.225.21
1616966709.576175996,0.000667069,0,,192.168.225.21
1616966709.586440098,0.000841440,0,,192.168.225.21
1616966709.596550680,0.000776543,0,,192.168.225.21
1616966709.606751112,0.000739646,0,,192.168.225.21
1616966709.616997953,0.000806352,0,,192.168.225.21
1616966709.627078464,0.000716424,0,,192.168.225.21
1616966709.637154997,0.000706223,0,,192.168.225.21
1616966709.647258438,0.000680960,0,,192.168.225.21
1616966709.657442516,0.000704178,0,,192.168.225.21
1616966709.667649614,0.000732950,0,,192.168.225.21
1616966709.677954680,0.000793012,0,,192.168.225.21
1616966709.688123719,0.000769759,0,,192.168.225.21
1616966709.698301938,0.000724830,0,,192.168.225.21
1616966709.708527025,0.000768814,0,,192.168.225.21
1616966709.718742417,0.000797697,0,,192.168.225.21
1616966709.728830050,0.000742723,0,,192.168.225.21
1616966709.738975193,0.000731654,0,,192.168.225.21
1616966709.749232519,0.000750255,0,,192.168.225.21
1616966709.759326930,0.000749716,0,,192.168.225.21
1616966709.769620163,0.000826108,0,,192.168.225.21
1616966709.779706051,0.000783550,0,,192.168.225.21
1616966709.789935018,0.000808180,0,,192.168.225.21
1616966709.800121348,0.000771310,0,,192.168.225.21
1616966709.810369804,0.000803182,0,,192.168.225.21
1616966709.820624865,0.000829672,0,,192.168.225.21
1616966709.830848665,0.000831657,0,,192.168.225.21
1616966709.841120882,0.000857955,0,,192.168.225.21
1616966709.851192965,0.000775856,0,,192.168.225.21
1616966709.861447250,0.000807695,0,,192.168.225.21
1616966709.871588803,0.000774867,0,,192.168.225.21
1616966709.881840988,0.000799014,0,,192.168.225.21
1616966709.892180530,0.000854982,0,,192.168.225.21
1616966709.902316521,0.000783931,0,,192.168.225.21
1616966709.912538706,0.000813138,0,,192.168.225.21
1616966709.922728199,0.000782547,0,,192.168.225.21
1616966709.932915058,0.000769262,0,,192.168.225.21
1616966709.943106200,0.000789215,0,,192.168.225.21
1616966709.953321596,0.000774458,0,,192.168.225.21
1616966709.963517428,0.000797525,0,,192.168.225.21
1616966709.973744658,0.000843520,0,,192.168.225.21
1616966709.983688009,0.000676993,0,,192.168.225.21
1616966709.993958447,0.000834756,0,,192.168.225.21
