#frame-timestamp,tcp-ack-rtt,tcp-stream-id,retransmission,ip-dst
1616995514.672686495,0.000601662,0,,192.168.225.21
1616995514.673276815,0.000356508,0,,192.168.225.21
1616995514.673916201,0.000315300,0,,192.168.225.21
1616995514.674646588,0.000452605,0,,192.168.225.21
1616995514.684756326,0.000652924,0,,192.168.225.21
1616995514.694903044,0.000668897,0,,192.168.225.21
1616995514.704984437,0.000581274,0,,192.168.225.21
1616995514.715207133,0.000764427,0,,192.168.225.21
1616995514.725354432,0.000711630,0,,192.168.225.21
1616995514.735484334,0.000717949,0,,192.168.225.21
1616995514.745556881,0.000704635,0,,192.168.225.21
1616995514.755775025,0.000770102,0,,192.168.225.21
1616995514.766019224,0.000766974,0,,192.168.225.21
1616995514.776023309,0.000678613,0,,192.168.225.21
1616995514.786089440,0.000668700,0,,192.168.225.21
1616995514.796345877,0.000691942,0,,192.168.225.21
1616995514.806529304,0.000683116,0,,192.168.225.21
1616995514.816748006,0.000672932,0,,192.168.225.21
1616995514.827000253,0.000685169,0,,192.168.225.21
1616995514.837212679,0.000661288,0,,192.168.225.21
1616995514.847400464,0.000743707,0,,192.168.225.21
1616995514.857553819,0.000706725,0,,192.168.225.21
1616995514.867941180,0.000743268,0,,192.168.225.21
1616995514.878114229,0.000710527,0,,192.168.225.21
1616995514.888250899,0.000679941,0,,192.168.225.21
1616995514.898458137,0.000712664,0,,192.168.225.21
1616995514.908735301,0.000757925,0,,192.168.225.21
1616995514.918976165,0.000771429,0,,192.168.225.21
1616995514.929109621,0.000675924,0,,192.168.225.21
1616995514.939175460,0.000624089,0,,192.168.225.21
1616995514.949518450,0.000742129,0,,192.168.225.21
1616995514.959629928,0.000745860,0,,192.168.225.21
1616995514.969787533,0.000714396,0,,192.168.225.21
1616995514.979922440,0.000683357,0,,192.168.225.21
1616995514.990108405,0.000706990,0,,192.168.225.21
1616995515.000250545,0.000707917,0,,192.168.225.21
1616995515.010380086,0.000677477,0,,192.168.225.21
1616995515.020560043,0.000682276,0,,192.168.225.21
1616995515.030765406,0.000683060,0,,192.168.225.21
1616995515.040980222,0.000701946,0,,192.168.225.21
1616995515.051151651,0.000681976,0,,192.168.225.21
1616995515.061396845,0.000717042,0,,192.168.225.21
1616995515.071606838,0.000695075,0,,192.168.225.21
1616995515.081831863,0.000667265,0,,192.168.225.21
1616995515.092021814,0.000667815,0,,192.168.225.21
1616995515.102202046,0.000635354,0,,192.168.225.21
1616995515.112403631,0.000765970,0,,192.168.225.21
1616995515.122595771,0.000738932,0,,192.168.225.21
1616995515.132783991,0.000682166,0,,192.168.225.21
1616995515.142977924,0.000667134,0,,192.168.225.21
1616995515.153175729,0.000647721,0,,192.168.225.21
1616995515.163389985,0.000682129,0,,192.168.225.21
1616995515.173581199,0.000759862,0,,192.168.225.21
1616995515.183773573,0.000719793,0,,192.168.225.21
1616995515.193899546,0.000676015,0,,192.168.225.21
1616995515.204198785,0.000748947,0,,192.168.225.21
1616995515.214417551,0.000730290,0,,192.168.225.21
