#frame-timestamp,tcp-ack-rtt,tcp-stream-id,retransmission,ip-dst
1616937902.663403422,0.000527267,0,,192.168.225.21
1616937902.663978107,0.000334828,0,,192.168.225.21
1616937902.664506732,0.000273888,0,,192.168.225.21
1616937902.665191947,0.000444966,0,,192.168.225.21
1616937902.675120403,0.000510334,0,,192.168.225.21
1616937902.685332354,0.000504089,0,,192.168.225.21
1616937902.695384808,0.000517001,0,,192.168.225.21
1616937902.705739923,0.000672556,0,,192.168.225.21
1616937902.715880430,0.000669042,0,,192.168.225.21
1616937902.726059872,0.000670386,0,,192.168.225.21
1616937902.736092425,0.000651418,0,,192.168.225.21
1616937902.746265769,0.000647844,0,,192.168.225.21
1616937902.756322275,0.000678786,0,,192.168.225.21
1616937902.766371099,0.000655257,0,,192.168.225.21
1616937902.776398159,0.000632814,0,,192.168.225.21
1616937902.786647715,0.000679893,0,,192.168.225.21
1616937902.796717488,0.000675397,0,,192.168.225.21
1616937902.806825714,0.000647104,0,,192.168.225.21
1616937902.816854045,0.000618132,0,,192.168.225.21
1616937902.826869498,0.000610541,0,,192.168.225.21
1616937902.837112978,0.000641404,0,,192.168.225.21
1616937902.847313350,0.000661648,0,,192.168.225.21
1616937902.857355306,0.000662976,0,,192.168.225.21
1616937902.867449007,0.000708012,0,,192.168.225.21
1616937902.877558916,0.000738230,0,,192.168.225.21
1616937902.887681828,0.000764986,0,,192.168.225.21
1616937902.897789820,0.000706304,0,,192.168.225.21
1616937902.907949233,0.000750451,0,,192.168.225.21
1616937902.918092098,0.000755221,0,,192.168.225.21
1616937902.928226807,0.000740455,0,,192.168.225.21
1616937902.938583450,0.000862211,0,,192.168.225.21
1616937902.948669615,0.000761733,0,,192.168.225.21
1616937902.958750179,0.000708967,0,,192.168.225.21
1616937902.968834567,0.000680062,0,,192.168.225.21
1616937902.978905548,0.000700191,0,,192.168.225.21
1616937902.989065612,0.000760907,0,,192.168.225.21
1616937902.999103565,0.000714071,0,,192.168.225.21
1616937903.009293082,0.000775620,0,,192.168.225.21
1616937903.019442996,0.000729031,0,,192.168.225.21
1616937903.029622008,0.000795501,0,,192.168.225.21
1616937903.039747001,0.000700125,0,,192.168.225.21
1616937903.049900448,0.000748511,0,,192.168.225.21
1616937903.060039407,0.000735248,0,,192.168.225.21
1616937903.070184064,0.000739982,0,,192.168.225.21
1616937903.080270113,0.000693459,0,,192.168.225.21
1616937903.090444488,0.000809999,0,,192.168.225.21
1616937903.100537693,0.000691952,0,,192.168.225.21
1616937903.110779072,0.000756600,0,,192.168.225.21
1616937903.121019043,0.000775652,0,,192.168.225.21
1616937903.131235222,0.000804313,0,,192.168.225.21
1616937903.141429014,0.000778904,0,,192.168.225.21
1616937903.151657434,0.000790011,0,,192.168.225.21
1616937903.161843608,0.000759610,0,,192.168.225.21
1616937903.172107077,0.000772742,0,,192.168.225.21
1616937903.182429789,0.000857471,0,,192.168.225.21
1616937903.192568951,0.000753966,0,,192.168.225.21
1616937903.202852943,0.000809798,0,,192.168.225.21
1616937903.213106991,0.000881517,0,,192.168.225.21
1616937903.223092359,0.000757082,0,,192.168.225.21
1616937903.233414051,0.000825894,0,,192.168.225.21
1616937903.243721791,0.000910876,0,,192.168.225.21
1616937903.253790484,0.000803010,0,,192.168.225.21
1616937903.264066479,0.000831151,0,,192.168.225.21
1616937903.274266382,0.000809996,0,,192.168.225.21
1616937903.284525715,0.000821770,0,,192.168.225.21
1616937903.294734238,0.000785552,0,,192.168.225.21
1616937903.304996071,0.000836878,0,,192.168.225.21
1616937903.315158591,0.000776751,0,,192.168.225.21
1616937903.325398793,0.000844939,0,,192.168.225.21
1616937903.335610041,0.000800035,0,,192.168.225.21
